"ROWNUMBER","CPMS_NS_ETAB_ID","CPMS_NOM","CPMS_RUE","CPMS_NUMERO","CPMS_CODEPOSTAL","CPMS_LOCALITE","CPMS_TELEPHONE","CPMS_FAX","CPMS_EMAIL","NS_ETAB_ID","TE_NOM_ETAB"
2106,4990,Centre PMS provincial de Binche,Rue de Bruxelles,"14-16","7130",BINCHE,"064-33 28 55","064-36 79 18",ec004990@adm.cfwb.be,1496,Ecole communale fondamentale Binche III
2107,4990,Centre PMS provincial de Binche,Rue de Bruxelles,"14-16","7130",BINCHE,"064-33 28 55","064-36 79 18",ec004990@adm.cfwb.be,1497,Ecole communale fondamentale Binche I
2108,4990,Centre PMS provincial de Binche,Rue de Bruxelles,"14-16","7130",BINCHE,"064-33 28 55","064-36 79 18",ec004990@adm.cfwb.be,1498,Ecole communale fondamentale Binche II
2109,4990,Centre PMS provincial de Binche,Rue de Bruxelles,"14-16","7130",BINCHE,"064-33 28 55","064-36 79 18",ec004990@adm.cfwb.be,1499,Ecole communale fondamentale Binche VI
2110,4990,Centre PMS provincial de Binche,Rue de Bruxelles,"14-16","7130",BINCHE,"064-33 28 55","064-36 79 18",ec004990@adm.cfwb.be,1508,INSTITUT PROVINCIAL D'ENSEIGNEMENT CHARLES DELIEGE
2111,4990,Centre PMS provincial de Binche,Rue de Bruxelles,"14-16","7130",BINCHE,"064-33 28 55","064-36 79 18",ec004990@adm.cfwb.be,1533,Ecole communale fondam. Groupe pédagogique Erquelinnes II
2112,4990,Centre PMS provincial de Binche,Rue de Bruxelles,"14-16","7130",BINCHE,"064-33 28 55","064-36 79 18",ec004990@adm.cfwb.be,1534,Ecole fondamentale communale
2113,4990,Centre PMS provincial de Binche,Rue de Bruxelles,"14-16","7130",BINCHE,"064-33 28 55","064-36 79 18",ec004990@adm.cfwb.be,1553,Ecole fondamentale communale
2114,4990,Centre PMS provincial de Binche,Rue de Bruxelles,"14-16","7130",BINCHE,"064-33 28 55","064-36 79 18",ec004990@adm.cfwb.be,1576,Ecole fondamentale communale
2115,4990,Centre PMS provincial de Binche,Rue de Bruxelles,"14-16","7130",BINCHE,"064-33 28 55","064-36 79 18",ec004990@adm.cfwb.be,1586,Ecole primaire communale
2116,4990,Centre PMS provincial de Binche,Rue de Bruxelles,"14-16","7130",BINCHE,"064-33 28 55","064-36 79 18",ec004990@adm.cfwb.be,1587,Ecole communale des Trieux
2117,4990,Centre PMS provincial de Binche,Rue de Bruxelles,"14-16","7130",BINCHE,"064-33 28 55","064-36 79 18",ec004990@adm.cfwb.be,1589,Ecole communale du Centre
2118,4990,Centre PMS provincial de Binche,Rue de Bruxelles,"14-16","7130",BINCHE,"064-33 28 55","064-36 79 18",ec004990@adm.cfwb.be,3186,Ecole communale maternelle autonome
2119,4990,Centre PMS provincial de Binche,Rue de Bruxelles,"14-16","7130",BINCHE,"064-33 28 55","064-36 79 18",ec004990@adm.cfwb.be,5137,Ecole communale fondamentale Binche IV
2120,4990,Centre PMS provincial de Binche,Rue de Bruxelles,"14-16","7130",BINCHE,"064-33 28 55","064-36 79 18",ec004990@adm.cfwb.be,95405,Ecole communale Coq-Cau-Bois
2121,4991,Centre PMS de la Communauté française de Morlanwelz,Rue Léon Moyaux,"82","7140",MORLANWELZ-MARIEMONT,"064-44 29 50","064-44 45 59",ec004991@adm.cfwb.be,1411,ATHENEE ROYAL LA LOUVIERE
2122,4991,Centre PMS de la Communauté française de Morlanwelz,Rue Léon Moyaux,"82","7140",MORLANWELZ-MARIEMONT,"064-44 29 50","064-44 45 59",ec004991@adm.cfwb.be,1506,ATHENEE ROYAL DE BINCHE
2123,4991,Centre PMS de la Communauté française de Morlanwelz,Rue Léon Moyaux,"82","7140",MORLANWELZ-MARIEMONT,"064-44 29 50","064-44 45 59",ec004991@adm.cfwb.be,1595,INSTITUT TECHNIQUE DE LA COMMUNAUTE FRANCAISE MORLANWELZ
2124,4991,Centre PMS de la Communauté française de Morlanwelz,Rue Léon Moyaux,"82","7140",MORLANWELZ-MARIEMONT,"064-44 29 50","064-44 45 59",ec004991@adm.cfwb.be,4813,Ecole fondamentale autonome de Trazegnies
2125,4991,Centre PMS de la Communauté française de Morlanwelz,Rue Léon Moyaux,"82","7140",MORLANWELZ-MARIEMONT,"064-44 29 50","064-44 45 59",ec004991@adm.cfwb.be,5058,Ecole fondamentale annexée Binche
2126,4991,Centre PMS de la Communauté française de Morlanwelz,Rue Léon Moyaux,"82","7140",MORLANWELZ-MARIEMONT,"064-44 29 50","064-44 45 59",ec004991@adm.cfwb.be,5110,Ecole fondamentale annexée La Louvière
2127,4991,Centre PMS de la Communauté française de Morlanwelz,Rue Léon Moyaux,"82","7140",MORLANWELZ-MARIEMONT,"064-44 29 50","064-44 45 59",ec004991@adm.cfwb.be,5450,CEFA - MORLANWELZ
2128,4991,Centre PMS de la Communauté française de Morlanwelz,Rue Léon Moyaux,"82","7140",MORLANWELZ-MARIEMONT,"064-44 29 50","064-44 45 59",ec004991@adm.cfwb.be,95532,Ecole primaire annexée à l'Athénée Royal de Binche
2129,4992,Centre PMS provincial de Morlanwelz,Rue de l'Enseignement,"12","7140",MORLANWELZ-MARIEMONT,"064-31 25 25","064-31 25 24",ec004992@adm.cfwb.be,829,Ecole fondamentale communale
2130,4992,Centre PMS provincial de Morlanwelz,Rue de l'Enseignement,"12","7140",MORLANWELZ-MARIEMONT,"064-31 25 25","064-31 25 24",ec004992@adm.cfwb.be,830,Ecole fondamentale communale
2131,4992,Centre PMS provincial de Morlanwelz,Rue de l'Enseignement,"12","7140",MORLANWELZ-MARIEMONT,"064-31 25 25","064-31 25 24",ec004992@adm.cfwb.be,831,Ecole fondamentale communale
2132,4992,Centre PMS provincial de Morlanwelz,Rue de l'Enseignement,"12","7140",MORLANWELZ-MARIEMONT,"064-31 25 25","064-31 25 24",ec004992@adm.cfwb.be,832,Ecole fondamentale communale
2133,4992,Centre PMS provincial de Morlanwelz,Rue de l'Enseignement,"12","7140",MORLANWELZ-MARIEMONT,"064-31 25 25","064-31 25 24",ec004992@adm.cfwb.be,1419,ATHENEE PROVINCIAL
2134,4992,Centre PMS provincial de Morlanwelz,Rue de l'Enseignement,"12","7140",MORLANWELZ-MARIEMONT,"064-31 25 25","064-31 25 24",ec004992@adm.cfwb.be,1591,Ecole fondamentale provinciale d'application
2135,4992,Centre PMS provincial de Morlanwelz,Rue de l'Enseignement,"12","7140",MORLANWELZ-MARIEMONT,"064-31 25 25","064-31 25 24",ec004992@adm.cfwb.be,1594,ATHENEE PROVINCIAL WAROCQUE
2136,4993,Centre PMS libre de Hornu 2,"Marche, Avenue du Monument",SN,"6900",AYE,"065-80 34 74","065-78 76 96",ec004993@adm.cfwb.be,1113,Ecole fondamentale libre Saint-Géry
2137,4993,Centre PMS libre de Hornu 2,"Marche, Avenue du Monument",SN,"6900",AYE,"065-80 34 74","065-78 76 96",ec004993@adm.cfwb.be,1129,Ecole fondamentale libre La Sainte-Union
2138,4993,Centre PMS libre de Hornu 2,"Marche, Avenue du Monument",SN,"6900",AYE,"065-80 34 74","065-78 76 96",ec004993@adm.cfwb.be,1134,INSTITUT DE LA SAINTE-UNION
2139,4993,Centre PMS libre de Hornu 2,"Marche, Avenue du Monument",SN,"6900",AYE,"065-80 34 74","065-78 76 96",ec004993@adm.cfwb.be,1151,Ecole fondamentale libre
2140,4993,Centre PMS libre de Hornu 2,"Marche, Avenue du Monument",SN,"6900",AYE,"065-80 34 74","065-78 76 96",ec004993@adm.cfwb.be,1197,Ecole L'Eau Vive
2141,4993,Centre PMS libre de Hornu 2,"Marche, Avenue du Monument",SN,"6900",AYE,"065-80 34 74","065-78 76 96",ec004993@adm.cfwb.be,1222,Institut Saint-Vincent
2142,4993,Centre PMS libre de Hornu 2,"Marche, Avenue du Monument",SN,"6900",AYE,"065-80 34 74","065-78 76 96",ec004993@adm.cfwb.be,1223,Ecole L'Espérance
2143,4993,Centre PMS libre de Hornu 2,"Marche, Avenue du Monument",SN,"6900",AYE,"065-80 34 74","065-78 76 96",ec004993@adm.cfwb.be,1282,Centre scolaire Saint-Michel de PATURAGES
2144,4993,Centre PMS libre de Hornu 2,"Marche, Avenue du Monument",SN,"6900",AYE,"065-80 34 74","065-78 76 96",ec004993@adm.cfwb.be,1288,Ecole La Cordée
2145,4993,Centre PMS libre de Hornu 2,"Marche, Avenue du Monument",SN,"6900",AYE,"065-80 34 74","065-78 76 96",ec004993@adm.cfwb.be,1290,Ecole La Clairière
2146,4993,Centre PMS libre de Hornu 2,"Marche, Avenue du Monument",SN,"6900",AYE,"065-80 34 74","065-78 76 96",ec004993@adm.cfwb.be,1291,"Ecole ""Le Plein Air"""
2147,4994,Centre PMS libre de Hornu 1,"Marche, Avenue du Monument",SN,"6900",AYE,"065-78 28 90","065-78 76 96",ec004994@adm.cfwb.be,1112,Ecole fondamentale libre Collège Sainte-Marie
2148,4994,Centre PMS libre de Hornu 1,"Marche, Avenue du Monument",SN,"6900",AYE,"065-78 28 90","065-78 76 96",ec004994@adm.cfwb.be,1116,INSTITUT TECHNIQUE ET COMMERCIAL DES AUMONIERS DU TRAVAIL
2149,4994,Centre PMS libre de Hornu 1,"Marche, Avenue du Monument",SN,"6900",AYE,"065-78 28 90","065-78 76 96",ec004994@adm.cfwb.be,1142,Ecole fondamentale libre Sainte-Waudru
2150,4994,Centre PMS libre de Hornu 1,"Marche, Avenue du Monument",SN,"6900",AYE,"065-78 28 90","065-78 76 96",ec004994@adm.cfwb.be,1181,Institut Saint-Ferdinand - Section fondamentale de Cuesmes
2151,4994,Centre PMS libre de Hornu 1,"Marche, Avenue du Monument",SN,"6900",AYE,"065-78 28 90","065-78 76 96",ec004994@adm.cfwb.be,1188,"Institut Saint-Ferdinand - Ecole fond de Jemappes - Cycle 2,"
2152,4994,Centre PMS libre de Hornu 1,"Marche, Avenue du Monument",SN,"6900",AYE,"065-78 28 90","065-78 76 96",ec004994@adm.cfwb.be,1190,Institut Saint-Ferdinand - Section fondamentale de Flenu
2153,4994,Centre PMS libre de Hornu 1,"Marche, Avenue du Monument",SN,"6900",AYE,"065-78 28 90","065-78 76 96",ec004994@adm.cfwb.be,1194,INSTITUT SAINT-FERDINAND
2154,4994,Centre PMS libre de Hornu 1,"Marche, Avenue du Monument",SN,"6900",AYE,"065-78 28 90","065-78 76 96",ec004994@adm.cfwb.be,1230,INSTITUT SAINT-LUC
2155,4994,Centre PMS libre de Hornu 1,"Marche, Avenue du Monument",SN,"6900",AYE,"065-78 28 90","065-78 76 96",ec004994@adm.cfwb.be,1248,La Ribambelle Ecole fond libre du Centre scolaire Don Bosco
2156,4994,Centre PMS libre de Hornu 1,"Marche, Avenue du Monument",SN,"6900",AYE,"065-78 28 90","065-78 76 96",ec004994@adm.cfwb.be,1249,Ecole fondamentale libre Saint-Jean Bosco
2157,4994,Centre PMS libre de Hornu 1,"Marche, Avenue du Monument",SN,"6900",AYE,"065-78 28 90","065-78 76 96",ec004994@adm.cfwb.be,1251,CENTRE SCOLAIRE DON BOSCO
2158,4994,Centre PMS libre de Hornu 1,"Marche, Avenue du Monument",SN,"6900",AYE,"065-78 28 90","065-78 76 96",ec004994@adm.cfwb.be,1257,Ecole fondamentale libre - Institut Saint-Joseph
2159,4994,Centre PMS libre de Hornu 1,"Marche, Avenue du Monument",SN,"6900",AYE,"065-78 28 90","065-78 76 96",ec004994@adm.cfwb.be,1266,COLLEGE SAINTE-MARIE
2160,4994,Centre PMS libre de Hornu 1,"Marche, Avenue du Monument",SN,"6900",AYE,"065-78 28 90","065-78 76 96",ec004994@adm.cfwb.be,1269,INSTITUT SAINT-JOSEPH
2161,4994,Centre PMS libre de Hornu 1,"Marche, Avenue du Monument",SN,"6900",AYE,"065-78 28 90","065-78 76 96",ec004994@adm.cfwb.be,5437,CEFA - INSTITUT ST-LUC
2162,4994,Centre PMS libre de Hornu 1,"Marche, Avenue du Monument",SN,"6900",AYE,"065-78 28 90","065-78 76 96",ec004994@adm.cfwb.be,5928,Institut Saint-Ferdinand - Ecole primaire de Jemappes
2163,4995,Centre PMS provincial de Saint-Ghislain,Place Albert-Elisabeth,"50","7330",SAINT-GHISLAIN,"065-76 40 30","065-76 40 31",ec004995@adm.cfwb.be,1109,Ecole fondamentale communale du Grand Hornu
2164,4995,Centre PMS provincial de Saint-Ghislain,Place Albert-Elisabeth,"50","7330",SAINT-GHISLAIN,"065-76 40 30","065-76 40 31",ec004995@adm.cfwb.be,1111,Ecole fondamentale communale du Centre - Hornu
2165,4995,Centre PMS provincial de Saint-Ghislain,Place Albert-Elisabeth,"50","7330",SAINT-GHISLAIN,"065-76 40 30","065-76 40 31",ec004995@adm.cfwb.be,1122,Ecole fondamentale communale de La Chapelle
2166,4995,Centre PMS provincial de Saint-Ghislain,Place Albert-Elisabeth,"50","7330",SAINT-GHISLAIN,"065-76 40 30","065-76 40 31",ec004995@adm.cfwb.be,1229,ATHENEE PROVINCIAL JEAN D'AVESNES
2167,4995,Centre PMS provincial de Saint-Ghislain,Place Albert-Elisabeth,"50","7330",SAINT-GHISLAIN,"065-76 40 30","065-76 40 31",ec004995@adm.cfwb.be,1253,Groupe scolaire communal de Baudour
2168,4995,Centre PMS provincial de Saint-Ghislain,Place Albert-Elisabeth,"50","7330",SAINT-GHISLAIN,"065-76 40 30","065-76 40 31",ec004995@adm.cfwb.be,1254,Ecole communale Jean-Rolland
2169,4995,Centre PMS provincial de Saint-Ghislain,Place Albert-Elisabeth,"50","7330",SAINT-GHISLAIN,"065-76 40 30","065-76 40 31",ec004995@adm.cfwb.be,1255,Groupe scolaire communal fondamental de Tertre
2170,4995,Centre PMS provincial de Saint-Ghislain,Place Albert-Elisabeth,"50","7330",SAINT-GHISLAIN,"065-76 40 30","065-76 40 31",ec004995@adm.cfwb.be,1256,Groupe scolaire communal de Sirault
2171,4995,Centre PMS provincial de Saint-Ghislain,Place Albert-Elisabeth,"50","7330",SAINT-GHISLAIN,"065-76 40 30","065-76 40 31",ec004995@adm.cfwb.be,1267,LYCEE PROVINCIAL D'ENSEIGNEMENT TECHNIQUE DU HAINAUT
2172,4995,Centre PMS provincial de Saint-Ghislain,Place Albert-Elisabeth,"50","7330",SAINT-GHISLAIN,"065-76 40 30","065-76 40 31",ec004995@adm.cfwb.be,1274,Groupe scolaire Grand Jardin
2173,4995,Centre PMS provincial de Saint-Ghislain,Place Albert-Elisabeth,"50","7330",SAINT-GHISLAIN,"065-76 40 30","065-76 40 31",ec004995@adm.cfwb.be,95194,LYCEE PROVINCIAL HORNU COLFONTAINE
2174,4996,Centre PMS de la Communauté française de Dour,Rue de l'Athénée,"37","7370",DOUR,"065-65 38 93","065-65 18 08",ec004996@adm.cfwb.be,1123,Ecole communale fondamentale de Wiheries
2175,4996,Centre PMS de la Communauté française de Dour,Rue de l'Athénée,"37","7370",DOUR,"065-65 38 93","065-65 18 08",ec004996@adm.cfwb.be,1133,ATHENEE ROYAL DOUR
2176,4996,Centre PMS de la Communauté française de Dour,Rue de l'Athénée,"37","7370",DOUR,"065-65 38 93","065-65 18 08",ec004996@adm.cfwb.be,1250,ATHENEE ROYAL DE QUIEVRAIN
2177,4996,Centre PMS de la Communauté française de Dour,Rue de l'Athénée,"37","7370",DOUR,"065-65 38 93","065-65 18 08",ec004996@adm.cfwb.be,1264,ATHENEE ROYAL SAINT-GHISLAIN
2178,4996,Centre PMS de la Communauté française de Dour,Rue de l'Athénée,"37","7370",DOUR,"065-65 38 93","065-65 18 08",ec004996@adm.cfwb.be,1265,LYCEE DE LA COMMUNAUTE FRANCAISE CHARLES PLISNIER
2179,4996,Centre PMS de la Communauté française de Dour,Rue de l'Athénée,"37","7370",DOUR,"065-65 38 93","065-65 18 08",ec004996@adm.cfwb.be,5066,Ecole fondamentale autonome de Quevaucamps
2180,4996,Centre PMS de la Communauté française de Dour,Rue de l'Athénée,"37","7370",DOUR,"065-65 38 93","065-65 18 08",ec004996@adm.cfwb.be,5106,Ecole fondamentale annexée Saint-Ghislain
2181,4996,Centre PMS de la Communauté française de Dour,Rue de l'Athénée,"37","7370",DOUR,"065-65 38 93","065-65 18 08",ec004996@adm.cfwb.be,5377,Ecole communale de l'Athénée
2182,4996,Centre PMS de la Communauté française de Dour,Rue de l'Athénée,"37","7370",DOUR,"065-65 38 93","065-65 18 08",ec004996@adm.cfwb.be,5451,CEFA - MONS - HOUDENG
2183,4996,Centre PMS de la Communauté française de Dour,Rue de l'Athénée,"37","7370",DOUR,"065-65 38 93","065-65 18 08",ec004996@adm.cfwb.be,95309,Arts²
2184,4997,Centre PMS libre de Tournai 1,Rue des Soeurs de Charité,"6","7500",TOURNAI,"069-22 19 63","069-21 07 64",ec004997@adm.cfwb.be,823,Ecole fondamentale libre Saint-Vincent de Paul
2185,4997,Centre PMS libre de Tournai 1,Rue des Soeurs de Charité,"6","7500",TOURNAI,"069-22 19 63","069-21 07 64",ec004997@adm.cfwb.be,824,Ecole fondamentale libre Saint-Michel
2186,4997,Centre PMS libre de Tournai 1,Rue des Soeurs de Charité,"6","7500",TOURNAI,"069-22 19 63","069-21 07 64",ec004997@adm.cfwb.be,826,Ecole fondamentale libre Notre-Dame des Rhosnes
2187,4997,Centre PMS libre de Tournai 1,Rue des Soeurs de Charité,"6","7500",TOURNAI,"069-22 19 63","069-21 07 64",ec004997@adm.cfwb.be,1674,Ecole fondamentale libre de Maulde
2188,4997,Centre PMS libre de Tournai 1,Rue des Soeurs de Charité,"6","7500",TOURNAI,"069-22 19 63","069-21 07 64",ec004997@adm.cfwb.be,1680,Ecole fondamentale libre Saint-Piat
2189,4997,Centre PMS libre de Tournai 1,Rue des Soeurs de Charité,"6","7500",TOURNAI,"069-22 19 63","069-21 07 64",ec004997@adm.cfwb.be,1688,COLLEGE NOTRE-DAME DE LA TOMBE
2190,4997,Centre PMS libre de Tournai 1,Rue des Soeurs de Charité,"6","7500",TOURNAI,"069-22 19 63","069-21 07 64",ec004997@adm.cfwb.be,1689,INSTITUT DE LA SAINTE-UNION
2191,4997,Centre PMS libre de Tournai 1,Rue des Soeurs de Charité,"6","7500",TOURNAI,"069-22 19 63","069-21 07 64",ec004997@adm.cfwb.be,1695,INSTITUT SAINT-ANDRE
2192,4997,Centre PMS libre de Tournai 1,Rue des Soeurs de Charité,"6","7500",TOURNAI,"069-22 19 63","069-21 07 64",ec004997@adm.cfwb.be,1698,COLLEGE NOTRE-DAME
2193,4997,Centre PMS libre de Tournai 1,Rue des Soeurs de Charité,"6","7500",TOURNAI,"069-22 19 63","069-21 07 64",ec004997@adm.cfwb.be,1699,INSTITUT DES URSULINES - LA MADELEINE
2194,4997,Centre PMS libre de Tournai 1,Rue des Soeurs de Charité,"6","7500",TOURNAI,"069-22 19 63","069-21 07 64",ec004997@adm.cfwb.be,1706,CENTRE EDUCATIF DE LA SAINTE-UNION
2195,4997,Centre PMS libre de Tournai 1,Rue des Soeurs de Charité,"6","7500",TOURNAI,"069-22 19 63","069-21 07 64",ec004997@adm.cfwb.be,1709,INSTITUT NOTRE-DAME
2196,4997,Centre PMS libre de Tournai 1,Rue des Soeurs de Charité,"6","7500",TOURNAI,"069-22 19 63","069-21 07 64",ec004997@adm.cfwb.be,1726,Ecole fondamentale libre Saint-Charles
2197,4997,Centre PMS libre de Tournai 1,Rue des Soeurs de Charité,"6","7500",TOURNAI,"069-22 19 63","069-21 07 64",ec004997@adm.cfwb.be,1727,Ecole fondamentale libre Sainte-Marie
2198,4997,Centre PMS libre de Tournai 1,Rue des Soeurs de Charité,"6","7500",TOURNAI,"069-22 19 63","069-21 07 64",ec004997@adm.cfwb.be,3206,INSTITUT SAINT-LUC
2199,4998,Centre PMS libre de Tournai 2,Rue Childéric,"29","7500",TOURNAI,"069-22 97 83","069-22 97 83",ec004998@adm.cfwb.be,1618,Ecole fondamentale libre de Celles - Mont-de-l'Enclus n°1
2200,4998,Centre PMS libre de Tournai 2,Rue Childéric,"29","7500",TOURNAI,"069-22 97 83","069-22 97 83",ec004998@adm.cfwb.be,1627,Ecole fondamentale libre Saint-Martin
2201,4998,Centre PMS libre de Tournai 2,Rue Childéric,"29","7500",TOURNAI,"069-22 97 83","069-22 97 83",ec004998@adm.cfwb.be,1642,Ecole fondamentale libre Sainte-Anne
2202,4998,Centre PMS libre de Tournai 2,Rue Childéric,"29","7500",TOURNAI,"069-22 97 83","069-22 97 83",ec004998@adm.cfwb.be,1643,Ecole fondamentale libre
2203,4998,Centre PMS libre de Tournai 2,Rue Childéric,"29","7500",TOURNAI,"069-22 97 83","069-22 97 83",ec004998@adm.cfwb.be,1644,Ecole fondamentale libre
2204,4998,Centre PMS libre de Tournai 2,Rue Childéric,"29","7500",TOURNAI,"069-22 97 83","069-22 97 83",ec004998@adm.cfwb.be,1650,Ecole maternelle Saint-Amand
2205,4998,Centre PMS libre de Tournai 2,Rue Childéric,"29","7500",TOURNAI,"069-22 97 83","069-22 97 83",ec004998@adm.cfwb.be,1664,Ecole fondamentale libre Saint-Eloi
2206,4998,Centre PMS libre de Tournai 2,Rue Childéric,"29","7500",TOURNAI,"069-22 97 83","069-22 97 83",ec004998@adm.cfwb.be,1665,Ecole fondamentale Saint-Joseph Vezon-Wasmes
2207,4998,Centre PMS libre de Tournai 2,Rue Childéric,"29","7500",TOURNAI,"069-22 97 83","069-22 97 83",ec004998@adm.cfwb.be,1667,Ecole fondamentale - Collège Notre-Dame de La Tombe
2208,4998,Centre PMS libre de Tournai 2,Rue Childéric,"29","7500",TOURNAI,"069-22 97 83","069-22 97 83",ec004998@adm.cfwb.be,1668,Ecole fondamentale libre de la Sainte-Union
2209,4998,Centre PMS libre de Tournai 2,Rue Childéric,"29","7500",TOURNAI,"069-22 97 83","069-22 97 83",ec004998@adm.cfwb.be,1669,Ecole fondamentale libre Saint-Joseph et Saint-Eleuthère
2210,4998,Centre PMS libre de Tournai 2,Rue Childéric,"29","7500",TOURNAI,"069-22 97 83","069-22 97 83",ec004998@adm.cfwb.be,1670,Ecole fondamentale libre Mutien-Marie
2211,4998,Centre PMS libre de Tournai 2,Rue Childéric,"29","7500",TOURNAI,"069-22 97 83","069-22 97 83",ec004998@adm.cfwb.be,1671,Ecole fondamentale libre
2212,4998,Centre PMS libre de Tournai 2,Rue Childéric,"29","7500",TOURNAI,"069-22 97 83","069-22 97 83",ec004998@adm.cfwb.be,1673,Centre scolaire fondamental de Saint-Maur
2213,4998,Centre PMS libre de Tournai 2,Rue Childéric,"29","7500",TOURNAI,"069-22 97 83","069-22 97 83",ec004998@adm.cfwb.be,1675,Ecole primaire libre des Frères des Ecoles Chrétiennes
2214,4998,Centre PMS libre de Tournai 2,Rue Childéric,"29","7500",TOURNAI,"069-22 97 83","069-22 97 83",ec004998@adm.cfwb.be,1676,Ecole fondamentale Saint-Nicolas - Notre-Dame de La Salette
2215,4998,Centre PMS libre de Tournai 2,Rue Childéric,"29","7500",TOURNAI,"069-22 97 83","069-22 97 83",ec004998@adm.cfwb.be,1677,Ecole fondamentale Verte et Sacré-Coeur
2216,4998,Centre PMS libre de Tournai 2,Rue Childéric,"29","7500",TOURNAI,"069-22 97 83","069-22 97 83",ec004998@adm.cfwb.be,1681,Ecole fondamentale libre Notre-Dame Auxiliatrice
2217,4998,Centre PMS libre de Tournai 2,Rue Childéric,"29","7500",TOURNAI,"069-22 97 83","069-22 97 83",ec004998@adm.cfwb.be,1682,Ecole libre fondamentale de la Sainte-Union
2218,4998,Centre PMS libre de Tournai 2,Rue Childéric,"29","7500",TOURNAI,"069-22 97 83","069-22 97 83",ec004998@adm.cfwb.be,1683,Ecole fondamentale Saint-Joseph
2219,4998,Centre PMS libre de Tournai 2,Rue Childéric,"29","7500",TOURNAI,"069-22 97 83","069-22 97 83",ec004998@adm.cfwb.be,1684,Ecole fondamentale libre des Ursulines
2220,4998,Centre PMS libre de Tournai 2,Rue Childéric,"29","7500",TOURNAI,"069-22 97 83","069-22 97 83",ec004998@adm.cfwb.be,1685,Ecole fondamentale libre - Institut Saint-André
2221,4998,Centre PMS libre de Tournai 2,Rue Childéric,"29","7500",TOURNAI,"069-22 97 83","069-22 97 83",ec004998@adm.cfwb.be,1686,Ecole fondamentale libre Saint-Michel
2222,4998,Centre PMS libre de Tournai 2,Rue Childéric,"29","7500",TOURNAI,"069-22 97 83","069-22 97 83",ec004998@adm.cfwb.be,1728,Ecole maternelle de Thieulain-Grandmetz
